source,target,weight
186949356,19384467,1
186949356,19538632,1
186949356,19661056,1
186949356,19780784,1
186949356,20093988,1
186949356,20225699,1
186949356,20519177,1
186949356,20533995,1
186949356,23232974,1
186949356,24241286,1
186949356,29248357,1
186949356,29942789,1
186949356,30041521,1
186949356,30741573,1
186949356,31543220,1
186949356,36243076,1
186949356,36744165,1
186949356,38901594,1
186949356,40376065,1
186949356,42195772,1
186949356,42508387,1
186949356,42650954,1
186949356,44016721,1
186949356,45697641,1
186949356,45959719,1
186949356,49654922,1
186949356,52455576,1
186949356,52499446,1
186949356,53023617,1
186949356,53326534,1
186949356,55243229,1
186949356,55753539,1
186949356,57852515,1
186949356,59492407,1
186949356,60552956,1
186949356,60917288,1
186949356,61916258,1
186949356,61922599,1
186949356,63340983,1
186949356,63641840,1
186949356,64459938,1
186949356,64730639,1
186949356,64810839,1
186949356,64819780,1
186949356,67153677,1
186949356,71832415,1
186949356,78396978,1
186949356,78938601,1
186949356,80237461,1
186949356,80354721,1
186949356,80620737,1
186949356,81619899,1
186949356,90328838,1
186949356,93808757,1
186949356,94317497,1
186949356,95041010,1
186949356,95697684,1
186949356,96123564,1
186949356,97401311,1
186949356,97738407,1
186949356,99196504,1
186949356,99288819,1
186949356,100643481,1
186949356,102816928,1
186949356,102890135,1
186949356,103042058,1
186949356,103153178,1
186949356,103638422,1
186949356,105886169,1
186949356,105953426,1
186949356,108100954,1
186949356,108908522,1
186949356,110729081,1
186949356,110796767,1
186949356,118594940,1
186949356,119684112,1
186949356,120176290,1
186949356,121067609,1
186949356,121676732,1
186949356,123098009,1
186949356,124588581,1
186949356,126035535,1
186949356,127002763,1
186949356,131562201,1
186949356,131653294,1
186949356,132012240,1
186949356,132828066,1
186949356,133403732,1
186949356,134342312,1
186949356,134953739,1
186949356,135556580,1
186949356,136139872,1
186949356,137141734,1
186949356,137209068,1
186949356,137533488,1
186949356,138203736,1
186949356,138398958,1
186949356,138777586,1
186949356,138944885,1
186949356,139748801,1
186949356,139962825,1
186949356,142894683,1
186949356,145692611,1
186949356,146761067,1
186949356,148965377,1
186949356,149836391,1
186949356,150178235,1
186949356,150387992,1
186949356,151043065,1
186949356,151657782,1
186949356,152314968,1
186949356,152371759,1
186949356,152380644,1
186949356,153232597,1
186949356,153577785,1
186949356,153621129,1
186949356,154050613,1
186949356,154334170,1
186949356,154518399,1
186949356,155249373,1
186949356,155811168,1
186949356,156160615,1
186949356,157241681,1
186949356,157935861,1
186949356,159007538,1
186949356,159790467,1
186949356,161074753,1
186949356,162010564,1
186949356,162359992,1
186949356,163846635,1
186949356,164512881,1
186949356,164642507,1
186949356,165223787,1
186949356,165493219,1
186949356,165502975,1
186949356,165964993,1
186949356,166253001,1
186949356,168362171,1
186949356,169725918,1
186949356,169800842,1
186949356,170187783,1
186949356,170300782,1
186949356,170361227,1
186949356,170530781,1
186949356,170561905,1
186949356,170769908,1
186949356,171890046,1
186949356,171979469,1
186949356,172380786,1
186949356,173712700,1
186949356,173859505,1
186949356,175755438,1
186949356,175836602,1
186949356,177491644,1
186949356,178488035,1
186949356,178789271,1
186949356,179090675,1
186949356,179368735,1
186949356,179515928,1
186949356,179520454,1
186949356,179690994,1
186949356,180130990,1
186949356,180811567,1
186949356,181273806,1
186949356,182295469,1
186949356,183788587,1
186949356,185040953,1
186949356,185309915,1
186949356,186295846,1
186949356,186411460,1
186949356,188144741,1
186949356,189648610,1
186949356,190050066,1
186949356,190596511,1
186949356,196176384,1
186949356,198930318,1
186949356,199016868,1
186949356,199434944,1
186949356,201848681,1
186949356,202895542,1
186949356,204096146,1
186949356,204714558,1
186949356,205514526,1
186949356,207520437,1
186949356,208148348,1
186949356,208249816,1
186949356,209898949,1
186949356,211099462,1
186949356,212577004,1
186949356,212739602,1
186949356,213351579,1
186949356,216976660,1
186949356,217518071,1
186949356,218555243,1
186949356,219959834,1
186949356,220117248,1
186949356,221482490,1
186949356,222441939,1
186949356,222733482,1
186949356,222735821,1
186949356,223504590,1
186949356,225125467,1
181273806,186949356,8
186996503,2930801,1
186996503,3596600,1
186996503,3959238,1
186996503,4451385,1
186996503,6053246,1
186996503,8692482,1
186996503,8702989,1
186996503,8726772,1
186996503,9045164,1
186996503,9739174,1
186996503,10353890,1
186996503,10776557,1
186996503,10821703,1
186996503,10916695,1
186996503,11730612,1
186996503,11802719,1
186996503,12338281,1
186996503,12548944,1
186996503,12993298,1
186996503,13915615,1
186996503,14345785,1
186996503,15547622,1
186996503,16553376,1
186996503,16974546,1
186996503,17261710,1
186996503,20209496,1
186996503,20418824,1
186996503,21324055,1
186996503,25103585,1
186996503,25720328,1
186996503,26904493,1
186996503,31111075,1
186996503,33676338,1
186996503,34183453,1
186996503,38745489,1
186996503,39484588,1
186996503,41684433,1
186996503,43463353,1
186996503,45377053,1
186996503,46071371,1
186996503,48496982,1
186996503,52934159,1
186996503,52976469,1
186996503,53218773,1
186996503,53859581,1
186996503,55467535,1
186996503,55894219,1
186996503,56567550,1
186996503,58724488,1
186996503,60213268,1
186996503,62824830,1
186996503,64575484,1
186996503,65748225,1
186996503,69519111,1
186996503,72063823,1
186996503,72192685,1
186996503,73758462,1
186996503,73809554,1
186996503,78592453,1
186996503,81771520,1
186996503,82433309,1
186996503,85037589,1
186996503,85226494,1
186996503,87365231,1
186996503,88475852,1
186996503,88640414,1
186996503,88688038,1
186996503,89510461,1
186996503,89531604,1
186996503,90449873,1
186996503,90959216,1
186996503,91047809,1
186996503,93023569,1
186996503,93237071,1
186996503,93824367,1
186996503,94623805,1
186996503,98516701,1
186996503,100027286,1
186996503,103263061,1
186996503,108181131,1
186996503,109313587,1
186996503,115139417,1
186996503,115662230,1
186996503,117136472,1
186996503,119258206,1
186996503,123457159,1
186996503,125232701,1
186996503,132065038,1
186996503,132217149,1
186996503,132229563,1
186996503,132695506,1
186996503,136448603,1
186996503,136503481,1
186996503,136684888,1
186996503,136964947,1
186996503,138210955,1
186996503,140164116,1
186996503,141165030,1
186996503,142403786,1
186996503,143122005,1
186996503,143798794,1
186996503,144824482,1
186996503,145749524,1
186996503,147293870,1
186996503,149048804,1
186996503,150421022,1
186996503,150466940,1
186996503,151569711,1
186996503,151844875,1
186996503,151920265,1
186996503,152089235,1
186996503,152826585,1
186996503,154152660,1
186996503,154597561,1
186996503,154801826,1
186996503,155142840,1
186996503,155205409,1
186996503,156374328,1
186996503,156374561,1
186996503,157221039,1
186996503,157841358,1
186996503,160957072,1
186996503,161361200,1
186996503,161885350,1
186996503,162477159,1
186996503,163536516,1
186996503,163875702,1
186996503,164134710,1
186996503,165530274,1
186996503,166378813,1
186996503,166928761,1
186996503,167052107,1
186996503,167551709,1
186996503,167735406,1
186996503,168758076,1
186996503,169148327,1
186996503,169370593,1
186996503,169992817,1
186996503,170014928,1
186996503,170077209,1
186996503,171087831,1
186996503,171530021,1
186996503,172433209,1
186996503,172741880,1
186996503,173776956,1
186996503,173853740,1
186996503,174015995,1
186996503,174599060,1
186996503,175706645,1
186996503,177268418,1
186996503,178725115,1
186996503,179398342,1
186996503,179694480,1
186996503,179856244,1
186996503,180579800,1
186996503,180661487,1
186996503,181273806,1
186996503,181577848,1
186996503,182486703,1
186996503,184474625,1
186996503,184787470,1
186996503,185354275,1
186996503,185441444,1
186996503,185698144,1
186996503,187457078,1
186996503,188672106,1
186996503,189850770,1
186996503,190857289,1
186996503,191009030,1
186996503,191293848,1
186996503,192500579,1
186996503,194143318,1
186996503,194886924,1
186996503,198033672,1
186996503,198432543,1
186996503,199496197,1
186996503,199727542,1
186996503,200549952,1
186996503,201010200,1
186996503,209456520,1
186996503,211468542,1
186996503,212353158,1
186996503,213366953,1
186996503,214474801,1
186996503,215219737,1
186996503,216114930,1
186996503,216140280,1
186996503,218246794,1
186996503,218332540,1
186996503,219370335,1
186996503,220180095,1
186996503,220296503,1
186996503,220513847,1
186996503,220900522,1
186996503,221418300,1
186996503,222534730,1
186996503,223304403,1
186996503,223412791,1
186996503,226504795,1
186996503,226776562,1
186996503,227114900,1
186996503,229971129,1
186996503,232132193,1
186996503,235344861,1
186996503,236413801,1
186996503,236427479,1
186996503,236508742,1
186996503,237007932,1
186996503,237507062,1
186996503,237943670,1
186996503,239316237,1
186996503,239658786,1
186996503,240118487,1
186996503,241179908,1
186996503,242395536,1
186996503,242663897,1
186996503,243229856,1
186996503,245436503,1
186996503,248072220,1
186996503,252064426,1
186996503,253252225,1
186996503,255531325,1
186996503,261509943,1
186996503,263262925,1
186996503,264340615,1
186996503,265246108,1
186996503,267435763,1
186996503,267561516,1
186996503,267992160,1
186996503,268949742,1
186996503,269475720,1
186996503,281204661,1
186996503,281919036,1
186996503,287241088,1
186996503,289103568,1
186996503,291645036,1
186996503,292563439,1
186996503,297181239,1
186996503,300139235,1
186996503,302079680,1
186996503,302217805,1
186996503,305182378,1
186996503,305220575,1
186996503,313880790,1
186996503,322831282,1
186996503,327845192,1
186996503,331251418,1
186996503,338513524,1
186996503,345856612,1
186996503,360165190,1
181273806,186996503,6
188718163,187795,1
188718163,979250,1
188718163,1382787,1
188718163,1594942,1
188718163,1822160,1
188718163,1996261,1
188718163,2821174,1
188718163,3204286,1
188718163,3765322,1
188718163,3929208,1
188718163,4213243,1
188718163,4689946,1
188718163,5279436,1
188718163,5644872,1
188718163,5807634,1
188718163,6866063,1
188718163,7616222,1
188718163,10383437,1
188718163,10911456,1
188718163,11985233,1
188718163,12377500,1
188718163,12397382,1
188718163,12522320,1
188718163,13227033,1
188718163,14356770,1
188718163,15914279,1
188718163,16307095,1
188718163,16724495,1
188718163,16899616,1
188718163,17772744,1
188718163,18322232,1
188718163,23430272,1
188718163,24214977,1
188718163,25054189,1
188718163,27444777,1
188718163,29820722,1
188718163,31314800,1
188718163,32270276,1
188718163,32702528,1
188718163,32971958,1
188718163,33101608,1
188718163,33189393,1
188718163,34765637,1
188718163,35540841,1
188718163,35806016,1
188718163,39037360,1
188718163,40796883,1
188718163,43583732,1
188718163,44699086,1
188718163,48537594,1
188718163,49037277,1
188718163,49370790,1
188718163,50263975,1
188718163,51069077,1
188718163,51152318,1
188718163,51160954,1
188718163,52117173,1
188718163,57422453,1
188718163,59231343,1
188718163,64564860,1
188718163,65464488,1
188718163,68384851,1
188718163,68603879,1
188718163,69489952,1
188718163,71362937,1
188718163,73380929,1
188718163,73456316,1
188718163,75663163,1
188718163,76075643,1
188718163,76516504,1
188718163,76578028,1
188718163,76690973,1
188718163,80391202,1
188718163,80816367,1
188718163,84828735,1
188718163,86039511,1
188718163,87713936,1
188718163,89045587,1
188718163,90789897,1
188718163,91827542,1
188718163,92207667,1
188718163,93806274,1
188718163,93969189,1
188718163,95348858,1
188718163,97847143,1
188718163,101592050,1
188718163,102281954,1
188718163,107307325,1
188718163,108566777,1
188718163,108780132,1
188718163,109047364,1
188718163,109187219,1
188718163,113720028,1
188718163,114487644,1
188718163,118462872,1
188718163,118735539,1
188718163,120372061,1
188718163,120635352,1
188718163,120771695,1
188718163,121487264,1
188718163,123527451,1
188718163,123627534,1
188718163,124892845,1
188718163,126194721,1
188718163,128532078,1
188718163,132239227,1
188718163,132491822,1
188718163,132684698,1
188718163,134608066,1
188718163,137199556,1
188718163,137433029,1
188718163,137654241,1
188718163,138693501,1
188718163,139065060,1
188718163,139240468,1
188718163,139638661,1
188718163,139656978,1
188718163,140609774,1
188718163,142492664,1
188718163,142517999,1
188718163,142612306,1
188718163,143387295,1
188718163,143581002,1
188718163,143790325,1
188718163,143891764,1
188718163,144479564,1
188718163,144543765,1
188718163,144760147,1
188718163,144766865,1
188718163,145674499,1
188718163,145831345,1
188718163,147820825,1
188718163,149212540,1
188718163,149605465,1
188718163,150498328,1
188718163,151077443,1
188718163,151666658,1
188718163,151685247,1
188718163,152108450,1
188718163,152196807,1
188718163,152463186,1
188718163,152573107,1
188718163,152946532,1
188718163,153321871,1
188718163,154042329,1
188718163,154220580,1
188718163,155064235,1
188718163,156098754,1
188718163,156371766,1
188718163,156396390,1
188718163,156511269,1
188718163,156732059,1
188718163,157312364,1
188718163,158939385,1
188718163,159790032,1
188718163,160387501,1
188718163,160914323,1
188718163,162357191,1
188718163,162625117,1
188718163,162892080,1
188718163,164060418,1
188718163,164604203,1
188718163,165196487,1
188718163,166306713,1
188718163,166400971,1
188718163,167114601,1
188718163,167537550,1
188718163,167955755,1
188718163,168241412,1
188718163,169831860,1
188718163,169841095,1
188718163,170169535,1
188718163,170817468,1
188718163,171156437,1
188718163,171209129,1
188718163,171547179,1
188718163,172225879,1
188718163,172319068,1
188718163,172641926,1
188718163,172963440,1
188718163,173360184,1
188718163,173389947,1
188718163,173739399,1
188718163,174098640,1
188718163,174399314,1
188718163,174406226,1
188718163,174836541,1
188718163,175007680,1
188718163,175398334,1
188718163,176166476,1
188718163,176185838,1
188718163,177035210,1
188718163,178055254,1
188718163,178466789,1
188718163,179189439,1
188718163,179417989,1
188718163,179524601,1
188718163,179896785,1
188718163,179961063,1
188718163,180722224,1
188718163,181273806,1
188718163,182036939,1
188718163,182603848,1
188718163,183325799,1
188718163,183362009,1
188718163,184062759,1
188718163,184089371,1
188718163,184360975,1
188718163,184562859,1
188718163,184693994,1
188718163,184925826,1
188718163,185008536,1
188718163,185010129,1
188718163,186053366,1
188718163,186442608,1
188718163,186521648,1
188718163,188032598,1
188718163,188409725,1
188718163,189193738,1
188718163,189467070,1
188718163,189557166,1
188718163,190182612,1
188718163,193309749,1
188718163,194114852,1
188718163,194134042,1
188718163,194451768,1
188718163,194899211,1
188718163,195029986,1
188718163,196245414,1
188718163,196927860,1
188718163,197135237,1
188718163,197302839,1
188718163,197817887,1
188718163,198090435,1
188718163,198481093,1
188718163,198556410,1
188718163,198936682,1
188718163,199381091,1
188718163,200363999,1
188718163,200727102,1
188718163,200873591,1
188718163,201011717,1
188718163,201053498,1
188718163,201203978,1
188718163,201417262,1
188718163,201729839,1
188718163,201741987,1
188718163,202205937,1
188718163,202366752,1
188718163,202623153,1
181273806,188718163,1
188847317,1693824,1
188847317,2861671,1
188847317,3354601,1
188847317,3584778,1
188847317,3816690,1
188847317,4551567,1
188847317,5062130,1
188847317,5720389,1
188847317,6268917,1
188847317,6715675,1
188847317,7135588,1
188847317,8752720,1
188847317,9086290,1
188847317,9237377,1
188847317,11608973,1
188847317,11752144,1
188847317,12206594,1
188847317,12941863,1
188847317,13483675,1
188847317,13573891,1
188847317,14296344,1
188847317,17427720,1
188847317,17704617,1
188847317,19516124,1
188847317,19933452,1
188847317,21403783,1
188847317,22258291,1
188847317,23453651,1
188847317,25554113,1
188847317,26371867,1
188847317,26372920,1
188847317,26770862,1
188847317,26836129,1
188847317,31425791,1
188847317,32701797,1
188847317,38635111,1
188847317,39095096,1
188847317,40582320,1
188847317,42955619,1
188847317,45486513,1
188847317,45693666,1
188847317,45970001,1
188847317,46382207,1
188847317,48241959,1
188847317,50552597,1
188847317,51138465,1
188847317,52376898,1
188847317,54864601,1
188847317,55006850,1
188847317,55248303,1
188847317,55269934,1
188847317,56188457,1
188847317,57362753,1
188847317,57444489,1
188847317,58683865,1
188847317,58934067,1
188847317,61224916,1
188847317,61502428,1
188847317,62795797,1
188847317,63432630,1
188847317,63488753,1
188847317,64086654,1
188847317,64211092,1
188847317,66369431,1
188847317,66547019,1
188847317,66790949,1
188847317,66964242,1
188847317,67534480,1
188847317,67674894,1
188847317,67689338,1
188847317,67861460,1
188847317,70078846,1
188847317,70246454,1
188847317,70736050,1
188847317,71251406,1
188847317,71466560,1
188847317,72929416,1
188847317,74217430,1
188847317,74917546,1
188847317,75326531,1
188847317,78978393,1
188847317,79455612,1
188847317,80002548,1
188847317,81923127,1
188847317,82108018,1
188847317,83773705,1
188847317,84457657,1
188847317,84972255,1
188847317,85022063,1
188847317,85173127,1
188847317,85683506,1
188847317,85950313,1
188847317,85977772,1
188847317,86917179,1
188847317,93750545,1
188847317,94488084,1
188847317,94892729,1
188847317,95348798,1
188847317,96037303,1
188847317,97670899,1
188847317,100018568,1
188847317,100970157,1
188847317,101755729,1
188847317,101916472,1
188847317,102132243,1
188847317,104046076,1
188847317,104167034,1
188847317,106388328,1
188847317,106964038,1
188847317,107512586,1
188847317,108847593,1
188847317,109358003,1
188847317,110948876,1
188847317,111361788,1
188847317,112102353,1
188847317,113553499,1
188847317,114473540,1
188847317,114622102,1
188847317,114960686,1
188847317,115432185,1
188847317,115808345,1
188847317,115815267,1
188847317,117180949,1
188847317,120344103,1
188847317,121400020,1
188847317,121672666,1
188847317,122078394,1
188847317,124728364,1
188847317,126125190,1
188847317,127464471,1
188847317,132168834,1
188847317,132342077,1
188847317,132770636,1
188847317,133840560,1
188847317,134236487,1
188847317,134590026,1
188847317,134752438,1
188847317,135223357,1
188847317,136226765,1
188847317,136778130,1
188847317,137704678,1
188847317,138451310,1
188847317,139593092,1
188847317,139747235,1
188847317,140263670,1
188847317,140277433,1
188847317,141159610,1
188847317,141412585,1
188847317,141644074,1
188847317,141876664,1
188847317,141904840,1
188847317,142156178,1
188847317,142401452,1
188847317,144351777,1
188847317,144477642,1
188847317,144948861,1
188847317,145094744,1
188847317,146356428,1
188847317,146752756,1
188847317,146813506,1
188847317,146820046,1
188847317,147024945,1
188847317,147534524,1
188847317,147711519,1
188847317,148366070,1
188847317,150399186,1
188847317,150530935,1
188847317,150635182,1
188847317,150821620,1
188847317,150957625,1
188847317,151202052,1
188847317,151245473,1
188847317,151423219,1
188847317,151478430,1
188847317,152267807,1
188847317,152520095,1
188847317,153239040,1
188847317,153786889,1
188847317,154919684,1
188847317,155453699,1
188847317,156093353,1
188847317,156162383,1
188847317,156176966,1
188847317,156318485,1
188847317,156382371,1
188847317,156984925,1
188847317,158239292,1
188847317,158491616,1
188847317,160061359,1
188847317,160096208,1
188847317,160105736,1
188847317,160266824,1
188847317,161442090,1
188847317,161550440,1
188847317,162184245,1
188847317,164281217,1
188847317,164973637,1
188847317,165911873,1
188847317,166048607,1
188847317,169997045,1
188847317,170442378,1
188847317,171420271,1
188847317,171626695,1
188847317,173529813,1
188847317,173848981,1
188847317,173876091,1
188847317,175755438,1
188847317,175818875,1
188847317,181250485,1
188847317,181273806,1
188847317,181839136,1
188847317,181947459,1
188847317,182761292,1
188847317,182857483,1
188847317,183852103,1
188847317,184145019,1
188847317,184422882,1
188847317,184511893,1
188847317,185762910,1
188847317,186058658,1
188847317,186087284,1
188847317,186151352,1
188847317,188311033,1
188847317,189318301,1
188847317,189591671,1
188847317,190036891,1
188847317,191697727,1
188847317,194368374,1
188847317,195008908,1
188847317,195496379,1
188847317,197636706,1
188847317,197750625,1
188847317,199434944,1
188847317,199688971,1
188847317,199868477,1
188847317,201805234,1
188847317,202209628,1
188847317,203066184,1
188847317,204716987,1
188847317,205392697,1
188847317,205928910,1
188847317,206574698,1
188847317,209447220,1
188847317,209924399,1
188847317,210800271,1
188847317,211123338,1
188847317,214172851,1
188847317,215274448,1
188847317,215786299,1
188847317,216132289,1
181273806,188847317,39
189250048,30574,1
189250048,127398,1
189250048,199922,1
189250048,306220,1
189250048,406951,1
189250048,488056,1
189250048,618552,1
189250048,782741,1
189250048,857232,1
189250048,863837,1
189250048,942806,1
189250048,1000646,1
189250048,1050987,1
189250048,1225476,1
189250048,1236906,1
189250048,1303649,1
189250048,1382291,1
189250048,1410647,1
189250048,1631267,1
189250048,1720007,1
189250048,1856996,1
189250048,1912818,1
189250048,2050298,1
189250048,2180491,1
189250048,2499270,1
189250048,2697777,1
189250048,2783774,1
189250048,2849036,1
189250048,2889283,1
189250048,3008040,1
189250048,3556390,1
189250048,3558665,1
189250048,3650853,1
189250048,3912099,1
189250048,3959238,1
189250048,4099555,1
189250048,4405708,1
189250048,4621807,1
189250048,4842756,1
189250048,5228696,1
189250048,5657861,1
189250048,5746942,1
189250048,5884102,1
189250048,6025039,1
189250048,6291217,1
189250048,6329067,1
189250048,6682508,1
189250048,7167508,1
189250048,7180270,1
189250048,7480597,1
189250048,7686444,1
189250048,7782055,1
189250048,8106152,1
189250048,8214163,1
189250048,8315749,1
189250048,8702989,1
189250048,8805637,1
189250048,9571223,1
189250048,9775499,1
189250048,9857779,1
189250048,10059978,1
189250048,10618386,1
189250048,10698301,1
189250048,10769593,1
189250048,10916695,1
189250048,11143326,1
189250048,11440784,1
189250048,11633606,1
189250048,12066254,1
189250048,12366540,1
189250048,12394895,1
189250048,12451761,1
189250048,12993298,1
189250048,13005796,1
189250048,13290409,1
189250048,13320103,1
189250048,13394051,1
189250048,13853585,1
189250048,13971185,1
189250048,14180542,1
189250048,14420326,1
189250048,14667140,1
189250048,15547622,1
189250048,15767483,1
189250048,15844010,1
189250048,15990100,1
189250048,16537971,1
189250048,16861522,1
189250048,16866549,1
189250048,17261710,1
189250048,17886760,1
189250048,18795202,1
189250048,19094376,1
189250048,19199822,1
189250048,19265009,1
189250048,19413299,1
189250048,19897616,1
189250048,20008557,1
189250048,20378460,1
189250048,20594846,1
189250048,20657266,1
189250048,21211384,1
189250048,21637365,1
189250048,22174811,1
189250048,23499277,1
189250048,24042825,1
189250048,24788920,1
189250048,25220447,1
189250048,25555679,1
189250048,25726007,1
189250048,25885326,1
189250048,27220111,1
189250048,27565467,1
189250048,27965555,1
189250048,28645636,1
189250048,29572548,1
189250048,29725796,1
189250048,30008055,1
189250048,30143199,1
189250048,30432376,1
189250048,30663588,1
189250048,31137683,1
189250048,31206332,1
189250048,32459238,1
189250048,32717369,1
189250048,33239699,1
189250048,33239772,1
189250048,33656974,1
189250048,34672937,1
189250048,35618237,1
189250048,35749629,1
189250048,36130770,1
189250048,36155760,1
189250048,36285930,1
189250048,38262284,1
189250048,38386978,1
189250048,38906541,1
189250048,40050240,1
189250048,40503384,1
189250048,40629374,1
189250048,41074912,1
189250048,41673638,1
189250048,41778838,1
189250048,42066213,1
189250048,43122312,1
189250048,43431539,1
189250048,43524552,1
189250048,44118150,1
189250048,44384484,1
189250048,44896951,1
189250048,45083011,1
189250048,45814130,1
189250048,48163787,1
189250048,48496982,1
189250048,49272977,1
189250048,49359043,1
189250048,49721666,1
189250048,49899671,1
189250048,50447568,1
189250048,50458807,1
189250048,50892068,1
189250048,50943396,1
189250048,51231649,1
189250048,51595227,1
189250048,51600221,1
189250048,51774859,1
189250048,51958006,1
189250048,53050092,1
189250048,53754328,1
189250048,54503081,1
189250048,54987515,1
189250048,55064743,1
189250048,55087366,1
189250048,55370764,1
189250048,55736533,1
189250048,56069855,1
189250048,56207906,1
189250048,56445643,1
189250048,56519438,1
189250048,57387812,1
189250048,57402377,1
189250048,57579777,1
189250048,58421239,1
189250048,58460217,1
189250048,58523484,1
189250048,58973380,1
189250048,58997473,1
189250048,59563045,1
189250048,60207305,1
189250048,60404986,1
189250048,60951808,1
189250048,61278927,1
189250048,62121497,1
189250048,62824830,1
189250048,63231628,1
189250048,63303492,1
189250048,64080389,1
189250048,64176916,1
189250048,64512740,1
189250048,64725262,1
189250048,64788467,1
189250048,65590990,1
189250048,65732947,1
189250048,65803926,1
189250048,66034550,1
189250048,66754452,1
189250048,67188471,1
189250048,67317755,1
189250048,68160133,1
189250048,68539254,1
189250048,68934174,1
189250048,69495072,1
189250048,69506146,1
189250048,69528110,1
189250048,70039182,1
189250048,70909332,1
189250048,71102233,1
189250048,71351258,1
189250048,71462962,1
189250048,71603953,1
189250048,72594747,1
189250048,73281355,1
189250048,73745014,1
189250048,75135795,1
189250048,75654039,1
189250048,76722307,1
189250048,76876631,1
189250048,77157425,1
189250048,77326568,1
189250048,78706651,1
189250048,78819303,1
189250048,79539184,1
189250048,80117610,1
189250048,80301313,1
189250048,80442953,1
189250048,80641831,1
189250048,80687475,1
189250048,80711198,1
189250048,80908765,1
189250048,80909890,1
189250048,81010043,1
189250048,81096658,1
189250048,81910038,1
189250048,82043981,1
189250048,82059944,1
189250048,82342496,1
189250048,82716938,1
189250048,83408897,1
189250048,83709573,1
189250048,83818258,1
181273806,189250048,5
189331200,2780668,1
189331200,5720389,1
189331200,7051842,1
189331200,7303432,1
189331200,7396679,1
189331200,13436511,1
189331200,17122008,1
189331200,17519239,1
189331200,26836129,1
189331200,30592935,1
189331200,48735545,1
189331200,56447591,1
189331200,56673751,1
189331200,57420014,1
189331200,60206673,1
189331200,60917288,1
189331200,66141263,1
189331200,67747149,1
189331200,68880602,1
189331200,71724058,1
189331200,83654200,1
189331200,84006516,1
189331200,95439256,1
189331200,98078441,1
189331200,98149797,1
189331200,112451782,1
189331200,112845226,1
189331200,132869534,1
189331200,133530376,1
189331200,138203736,1
189331200,140850391,1
189331200,142477053,1
189331200,143552020,1
189331200,146329159,1
189331200,146396301,1
189331200,148173527,1
189331200,148907532,1
189331200,151709293,1
189331200,152734479,1
189331200,153306955,1
189331200,156130931,1
189331200,157528796,1
189331200,160029686,1
189331200,160707828,1
189331200,162559278,1
189331200,164129147,1
189331200,165224150,1
189331200,165964993,1
189331200,166253001,1
189331200,168689416,1
189331200,169281056,1
189331200,169941194,1
189331200,169944968,1
189331200,170001775,1
189331200,170954261,1
189331200,172408476,1
189331200,172422796,1
189331200,172987013,1
189331200,173443171,1
189331200,173895278,1
189331200,175694915,1
189331200,177734953,1
189331200,178712606,1
189331200,181273806,1
189331200,181695965,1
189331200,181710009,1
189331200,181830803,1
189331200,182217149,1
189331200,183133337,1
189331200,183537706,1
189331200,184511893,1
189331200,184783235,1
189331200,185516883,1
189331200,185786263,1
189331200,187871307,1
189331200,188457344,1
189331200,192629269,1
189331200,193648524,1
189331200,194316259,1
189331200,194436716,1
189331200,194477376,1
189331200,195131852,1
189331200,204724038,1
189331200,206194218,1
189331200,207300794,1
189331200,207520437,1
189331200,207779346,1
189331200,208351680,1
189331200,208668985,1
189331200,210417688,1
189331200,210701472,1
189331200,217337148,1
189331200,217884407,1
189331200,223846631,1
189331200,224990885,1
189331200,225749912,1
189331200,227599565,1
189331200,229002261,1
189331200,229023791,1
189331200,230501336,1
189331200,231224995,1
189331200,231587191,1
189331200,233136069,1
189331200,235138677,1
189331200,242902426,1
189331200,249709253,1
189331200,256541989,1
189331200,257464486,1
189331200,260861441,1
189331200,264584328,1
189331200,270602116,1
189331200,271999758,1
189331200,275599829,1
189331200,279411375,1
189331200,285667993,1
189331200,295535767,1
189331200,299379938,1
189331200,300283911,1
189331200,308529845,1
189331200,330595273,1
189331200,344705101,1
189331200,351152375,1
189331200,351520527,1
189331200,365016670,1
189331200,365992952,1
189331200,368648438,1
189331200,370282280,1
189331200,379674331,1
189331200,380581300,1
189331200,396776063,1
189331200,398019204,1
189331200,402184116,1
189331200,412350011,1
189331200,412756640,1
189331200,417271786,1
189331200,430391808,1
189331200,437569431,1
189331200,443669896,1
189331200,451866163,1
189331200,453933135,1
189331200,458123552,1
189331200,465523784,1
189331200,479984988,1
189331200,482300062,1
189331200,482550220,1
189331200,489248618,1
189331200,498687744,1
189331200,503757828,1
189331200,508597865,1
189331200,558260453,1
189331200,569506485,1
189331200,587885846,1
189331200,597140128,1
189331200,597495228,1
189331200,606370846,1
189331200,606635556,1
189331200,621024124,1
189331200,630566419,1
189331200,639698090,1
189331200,678901766,1
181273806,189331200,27
190036891,541917,1
190036891,684210,1
190036891,733824,1
190036891,1579396,1
190036891,1693824,1
190036891,2014020,1
190036891,2097829,1
190036891,2226595,1
190036891,2469015,1
190036891,2513430,1
190036891,2629227,1
190036891,2644522,1
190036891,2783174,1
190036891,2828439,1
190036891,2920917,1
190036891,3187166,1
190036891,3220607,1
190036891,3228495,1
190036891,3247104,1
190036891,3316581,1
190036891,3408696,1
190036891,3526476,1
190036891,3852283,1
190036891,3858666,1
190036891,4086000,1
190036891,4363887,1
190036891,4395094,1
190036891,4449235,1
190036891,4551567,1
190036891,4653963,1
190036891,4947545,1
190036891,5015467,1
